municipio,uf,estado,regiao,populacao,renda_media_mensal,pib_anual_mil_reais,pib_per_capita_reais
Municipio SE-015,SE,Sergipe,Nordeste,35945,1291.52,617063.63,17166.88
Municipio MG-018,MG,Minas Gerais,Sudeste,16358,2454.3,648636.65,39652.56
Municipio SP-202,SP,São Paulo,Sudeste,5663,1996.16,214961.74,37958.99
Municipio PR-324,PR,Paraná,Sul,11802,2462.55,382420.28,32403.01
Municipio CE-014,CE,Ceará,Nordeste,10318,638.8,77996.65,7559.28
Municipio PI-213,PI,Piauí,Nordeste,123548,1164.89,1883785.36,15247.4
Municipio MG-481,MG,Minas Gerais,Sudeste,39395,1075.84,598854.3,15201.28
Municipio BA-144,BA,Bahia,Nordeste,14082,939.9,176723.63,12549.61
Municipio PR-142,PR,Paraná,Sul,6200,1548.61,114480.09,18464.53
Municipio MG-091,MG,Minas Gerais,Sudeste,2655,1637.04,75937.55,28601.71
Municipio GO-099,GO,Goiás,Centro-Oeste,6207,997.91,107406.68,17304.12
Municipio PR-104,PR,Paraná,Sul,5697,1597.04,147269.84,25850.42
Municipio SP-453,SP,São Paulo,Sudeste,49209,2275.9,1213156.22,24653.14
Municipio MA-164,MA,Maranhão,Nordeste,3097,990.06,57651.09,18615.14
Municipio RS-224,RS,Rio Grande do Sul,Sul,5927,2338.04,162443.39,27407.35
Municipio SP-640,SP,São Paulo,Sudeste,13933,1953.7,400624.37,28753.63
Municipio MA-016,MA,Maranhão,Nordeste,1867,949.82,24260.32,12994.28
Municipio PR-013,PR,Paraná,Sul,5644,2130.33,209613.43,37139.16
Municipio MG-599,MG,Minas Gerais,Sudeste,9202,2372.66,278272.74,30240.46
Municipio MG-197,MG,Minas Gerais,Sudeste,4776,1885.8,117311.59,24562.73
Municipio MA-173,MA,Maranhão,Nordeste,25024,1089.25,458737.8,18331.91
Municipio PR-035,PR,Paraná,Sul,31964,1207.11,632641.49,19792.31
Municipio PB-024,PB,Paraíba,Nordeste,46437,767.69,488840.5,10526.96
Municipio PI-006,PI,Piauí,Nordeste,2758,1038.61,49939.69,18107.21
Municipio PB-031,PB,Paraíba,Nordeste,17401,1137.53,354267.17,20359.01
Municipio RN-088,RN,Rio Grande do Norte,Nordeste,930,1224.68,16150.04,17365.63
Municipio SP-195,SP,São Paulo,Sudeste,4357,2007.48,105465.46,24205.98
Municipio RJ-075,RJ,Rio de Janeiro,Sudeste,4816,1449.24,102835.15,21352.81
Municipio MG-574,MG,Minas Gerais,Sudeste,11071,1789.22,377461.72,34094.64
Municipio TO-088,TO,Tocantins,Norte,32303,1266.74,575947.92,17829.55
Municipio TO-127,TO,Tocantins,Norte,5290,852.2,68218.98,12895.84
Municipio MG-792,MG,Minas Gerais,Sudeste,17204,1132.73,244029.35,14184.45
Municipio RS-044,RS,Rio Grande do Sul,Sul,15059,2470.5,443300.38,29437.57
Municipio AL-006,AL,Alagoas,Nordeste,3182,1227.39,70943.47,22295.25
Municipio MG-326,MG,Minas Gerais,Sudeste,9149,2438.21,281344.31,30751.37
Municipio PE-040,PE,Pernambuco,Nordeste,8627,618.0,68669.58,7959.84
Municipio PI-013,PI,Piauí,Nordeste,9163,537.74,92336.85,10077.14
Municipio SC-238,SC,Santa Catarina,Sul,1512,1535.99,40476.04,26769.87
Municipio SP-257,SP,São Paulo,Sudeste,24790,1907.72,662937.25,26742.12
Municipio PR-299,PR,Paraná,Sul,15114,2130.23,517242.7,34222.75
Municipio MG-552,MG,Minas Gerais,Sudeste,8964,2012.85,344416.29,38422.17
Municipio SC-234,SC,Santa Catarina,Sul,19345,1619.92,430811.65,22269.92
Municipio PR-391,PR,Paraná,Sul,13186,2492.73,458098.63,34741.29
Municipio RN-100,RN,Rio Grande do Norte,Nordeste,5207,1285.97,84238.97,16178.02
Municipio GO-038,GO,Goiás,Centro-Oeste,33095,1363.57,764580.81,23102.61
Municipio BA-258,BA,Bahia,Nordeste,12300,990.92,170807.9,13886.82
Municipio BA-078,BA,Bahia,Nordeste,31433,986.84,527002.78,16765.91
Municipio PI-086,PI,Piauí,Nordeste,30746,1222.48,512683.77,16674.81
Municipio SP-136,SP,São Paulo,Sudeste,9332,1109.97,157410.21,16867.79
Municipio PB-001,PB,Paraíba,Nordeste,2795,1027.83,51460.73,18411.71
Municipio PE-158,PE,Pernambuco,Nordeste,5803,1201.01,111476.85,19210.21
Municipio GO-065,GO,Goiás,Centro-Oeste,24939,1325.73,515792.15,20682.15
Municipio MG-304,MG,Minas Gerais,Sudeste,6175,2268.2,253041.21,40978.33
Municipio SP-320,SP,São Paulo,Sudeste,46628,2278.8,1450998.87,31118.62
Municipio MT-114,MT,Mato Grosso,Centro-Oeste,16866,2036.52,571191.59,33866.45
Municipio MG-388,MG,Minas Gerais,Sudeste,18033,2086.45,601737.11,33368.66
Municipio GO-070,GO,Goiás,Centro-Oeste,2894,1445.77,69014.78,23847.54
Municipio MA-086,MA,Maranhão,Nordeste,82133,854.56,978784.64,11917.07
Municipio AL-059,AL,Alagoas,Nordeste,20616,1308.88,313497.87,15206.53
Municipio MA-117,MA,Maranhão,Nordeste,7075,1058.33,143755.23,20318.76
Municipio BA-257,BA,Bahia,Nordeste,2220,1319.69,37925.66,17083.63
Municipio PB-038,PB,Paraíba,Nordeste,1579,1050.41,19920.53,12615.92
Municipio CE-132,CE,Ceará,Nordeste,11315,1228.23,194283.09,17170.4
Municipio SC-042,SC,Santa Catarina,Sul,38256,2286.68,1044973.89,27315.29
Municipio MG-680,MG,Minas Gerais,Sudeste,11303,2251.2,480634.84,42522.77
Municipio PA-005,PA,Pará,Norte,4937,639.37,56709.44,11486.62
Municipio SC-126,SC,Santa Catarina,Sul,13701,2469.71,370571.77,27047.06
Municipio PI-221,PI,Piauí,Nordeste,34211,846.9,463578.29,13550.56
Municipio RS-435,RS,Rio Grande do Sul,Sul,40590,2533.65,1247295.18,30729.12
Municipio MG-026,MG,Minas Gerais,Sudeste,50290,1616.2,1249539.63,24846.68
Municipio CE-152,CE,Ceará,Nordeste,1085,1292.86,25714.19,23699.71
Municipio MG-065,MG,Minas Gerais,Sudeste,4402,1531.01,89230.74,20270.5
Municipio MG-839,MG,Minas Gerais,Sudeste,2093,1908.95,55549.85,26540.78
Municipio BA-233,BA,Bahia,Nordeste,3448,715.87,30137.23,8740.5
Municipio PR-110,PR,Paraná,Sul,19554,2502.7,666737.26,34097.23
Municipio GO-066,GO,Goiás,Centro-Oeste,33248,1179.81,424558.03,12769.43
Municipio PR-106,PR,Paraná,Sul,4529,2010.18,128818.42,28443.02
Municipio PI-051,PI,Piauí,Nordeste,7847,1188.87,176429.75,22483.72
Municipio SC-111,SC,Santa Catarina,Sul,1703,1926.24,45802.09,26894.94
Municipio SP-419,SP,São Paulo,Sudeste,1446,1809.09,47826.15,33074.79
Municipio RS-477,RS,Rio Grande do Sul,Sul,10871,2259.69,439476.27,40426.48
Municipio MA-192,MA,Maranhão,Nordeste,8524,1218.72,128726.28,15101.63
Municipio RS-039,RS,Rio Grande do Sul,Sul,34399,1585.39,639643.09,18594.82
Municipio RS-360,RS,Rio Grande do Sul,Sul,68048,1828.82,2239723.05,32913.87
Municipio MA-181,MA,Maranhão,Nordeste,77537,672.37,846532.32,10917.79
Municipio PR-003,PR,Paraná,Sul,4651,1549.07,97311.97,20922.81
Municipio GO-202,GO,Goiás,Centro-Oeste,1496,2189.53,49738.69,33247.79
Municipio SP-615,SP,São Paulo,Sudeste,43129,1997.39,1267030.88,29377.7
Municipio RS-042,RS,Rio Grande do Sul,Sul,15530,1035.92,243286.86,15665.61
Municipio GO-130,GO,Goiás,Centro-Oeste,8921,2206.62,223529.93,25056.6
Municipio MA-019,MA,Maranhão,Nordeste,89998,1031.86,1632842.93,18143.1
Municipio GO-059,GO,Goiás,Centro-Oeste,116133,1260.52,2378800.56,20483.42
Municipio BA-030,BA,Bahia,Nordeste,7026,786.94,95747.3,13627.57
Municipio PR-384,PR,Paraná,Sul,2022,2068.55,66008.67,32645.24
Municipio SP-079,SP,São Paulo,Sudeste,3702,1633.84,84129.21,22725.34
Municipio MG-779,MG,Minas Gerais,Sudeste,23710,2035.94,695302.84,29325.3
Municipio BA-176,BA,Bahia,Nordeste,3927,1193.86,57398.65,14616.41
Municipio RS-346,RS,Rio Grande do Sul,Sul,22898,2002.01,868254.03,37918.33
Municipio BA-289,BA,Bahia,Nordeste,54441,1222.57,1066761.22,19594.81
Municipio AL-010,AL,Alagoas,Nordeste,12410,904.77,206172.37,16613.41
Municipio RS-343,RS,Rio Grande do Sul,Sul,15774,1622.43,391723.66,24833.5
Municipio PR-009,PR,Paraná,Sul,41842,1711.97,1088896.67,26024.01
Municipio PR-192,PR,Paraná,Sul,47241,1757.98,1187065.31,25127.86
Municipio RJ-038,RJ,Rio de Janeiro,Sudeste,118416,1052.77,2341673.96,19774.98
Municipio PR-340,PR,Paraná,Sul,1268,1817.91,39325.43,31013.75
Municipio PR-199,PR,Paraná,Sul,1702,1044.62,25149.94,14776.7
Municipio SE-020,SE,Sergipe,Nordeste,8240,1208.86,109933.87,13341.49
Municipio ES-022,ES,Espírito Santo,Sudeste,3953,2139.16,118185.19,29897.59
Municipio MG-081,MG,Minas Gerais,Sudeste,7152,2402.12,268365.09,37523.08
Municipio PI-189,PI,Piauí,Nordeste,4090,1288.05,57578.3,14077.82
Municipio MS-037,MS,Mato Grosso do Sul,Centro-Oeste,8708,2080.03,338653.51,38889.93
Municipio AM-039,AM,Amazonas,Norte,4158,1236.86,91532.03,22013.48
Municipio CE-078,CE,Ceará,Nordeste,12347,557.94,87278.51,7068.8
Municipio RS-414,RS,Rio Grande do Sul,Sul,25791,2115.8,887103.17,34395.84
Municipio RS-351,RS,Rio Grande do Sul,Sul,10409,1792.26,352268.09,33842.64
Municipio PI-125,PI,Piauí,Nordeste,33215,1149.42,440651.55,13266.64
Municipio MG-656,MG,Minas Gerais,Sudeste,34281,2175.01,963529.26,28106.8
Municipio SP-270,SP,São Paulo,Sudeste,4818,1565.64,142340.49,29543.48
Municipio PR-383,PR,Paraná,Sul,30255,1397.96,606618.91,20050.2
Municipio SP-211,SP,São Paulo,Sudeste,4424,1526.04,74394.53,16816.12
Municipio AL-025,AL,Alagoas,Nordeste,4356,1011.0,48409.04,11113.19
Municipio MG-541,MG,Minas Gerais,Sudeste,24472,2207.8,693079.17,28321.31
Municipio CE-057,CE,Ceará,Nordeste,4026,1284.52,99094.92,24613.74
Municipio PR-259,PR,Paraná,Sul,49318,1154.11,646045.37,13099.59
Municipio BA-123,BA,Bahia,Nordeste,10823,1053.58,204779.05,18920.73
Municipio RN-083,RN,Rio Grande do Norte,Nordeste,3901,666.22,38795.67,9945.06
Municipio PE-089,PE,Pernambuco,Nordeste,11299,1246.97,160846.59,14235.47
Municipio SC-133,SC,Santa Catarina,Sul,56646,1508.98,1127785.83,19909.36
Municipio MG-217,MG,Minas Gerais,Sudeste,1750,1974.75,59188.96,33822.26
Municipio MG-211,MG,Minas Gerais,Sudeste,84628,1467.31,1891802.92,22354.34
Municipio PI-106,PI,Piauí,Nordeste,20849,869.59,279222.86,13392.63
Municipio RN-054,RN,Rio Grande do Norte,Nordeste,6499,823.65,86704.28,13341.17
Municipio MG-140,MG,Minas Gerais,Sudeste,5227,2106.74,159911.37,30593.34
Municipio PR-164,PR,Paraná,Sul,60047,1089.68,1125082.16,18736.69
Municipio CE-007,CE,Ceará,Nordeste,22383,767.48,235630.46,10527.21
Municipio MG-788,MG,Minas Gerais,Sudeste,13668,1348.31,236213.33,17282.22
Municipio BA-282,BA,Bahia,Nordeste,4543,1241.46,94317.28,20761.01
Municipio SE-043,SE,Sergipe,Nordeste,85246,1178.3,1733068.7,20330.21
Municipio MG-640,MG,Minas Gerais,Sudeste,9825,2467.76,265832.7,27056.76
Municipio RS-358,RS,Rio Grande do Sul,Sul,26404,1457.63,521990.06,19769.36
Municipio GO-090,GO,Goiás,Centro-Oeste,75834,2180.43,2497928.44,32939.43
Municipio MS-008,MS,Mato Grosso do Sul,Centro-Oeste,28295,1719.61,592757.87,20949.21
Municipio RS-058,RS,Rio Grande do Sul,Sul,1787,1890.26,41019.08,22954.16
Municipio RS-304,RS,Rio Grande do Sul,Sul,6187,1315.42,115791.18,18715.24
Municipio MG-434,MG,Minas Gerais,Sudeste,5358,1400.2,112238.81,20947.89
Municipio PE-134,PE,Pernambuco,Nordeste,287066,676.93,2256242.98,7859.67
Municipio SP-430,SP,São Paulo,Sudeste,1605,2384.3,61715.29,38451.89
Municipio PR-021,PR,Paraná,Sul,23838,2343.82,885418.63,37143.16
Municipio ES-033,ES,Espírito Santo,Sudeste,42013,1467.71,1083418.31,25787.69
Municipio PA-133,PA,Pará,Norte,22569,1349.74,347901.29,15415.01
Municipio SP-255,SP,São Paulo,Sudeste,3775,1355.81,58736.83,15559.43
Municipio BA-136,BA,Bahia,Nordeste,25110,670.27,259063.7,10317.15
Municipio AL-079,AL,Alagoas,Nordeste,13846,703.94,125886.97,9091.94
Municipio BA-222,BA,Bahia,Nordeste,8293,1093.07,171349.01,20661.88
Municipio SC-062,SC,Santa Catarina,Sul,6520,1629.28,189326.99,29037.88
Municipio PE-076,PE,Pernambuco,Nordeste,12033,691.79,130300.92,10828.63
Municipio BA-037,BA,Bahia,Nordeste,69518,1093.86,863766.62,12425.08
Municipio SE-054,SE,Sergipe,Nordeste,920,812.29,9454.67,10276.82
Municipio RN-106,RN,Rio Grande do Norte,Nordeste,14490,1025.5,214911.64,14831.72
Municipio PI-126,PI,Piauí,Nordeste,30746,1065.2,462607.17,15046.09
Municipio SC-279,SC,Santa Catarina,Sul,54551,1532.8,1467579.88,26902.9
Municipio PR-163,PR,Paraná,Sul,14939,2113.97,524037.99,35078.52
Municipio BA-311,BA,Bahia,Nordeste,18773,668.2,209824.5,11176.93
Municipio SP-439,SP,São Paulo,Sudeste,10098,1526.08,279960.97,27724.4
Municipio PE-004,PE,Pernambuco,Nordeste,4559,942.21,46438.53,10186.12
Municipio SP-569,SP,São Paulo,Sudeste,27162,2392.09,1083501.97,39890.36
Municipio SP-319,SP,São Paulo,Sudeste,15845,1613.81,337065.02,21272.64
Municipio PR-261,PR,Paraná,Sul,4218,2265.81,172827.88,40973.89
Municipio MG-587,MG,Minas Gerais,Sudeste,22262,1209.79,311967.16,14013.44
Municipio RN-009,RN,Rio Grande do Norte,Nordeste,978,785.2,10379.69,10613.18
Municipio BA-356,BA,Bahia,Nordeste,22945,1303.14,387548.83,16890.34
Municipio RS-089,RS,Rio Grande do Sul,Sul,12182,1154.17,247501.9,20317.02
Municipio PB-211,PB,Paraíba,Nordeste,3031,808.09,35787.71,11807.23
Municipio SP-304,SP,São Paulo,Sudeste,115568,1018.11,1976472.44,17102.25
Municipio SC-271,SC,Santa Catarina,Sul,2674,1932.49,95397.17,35675.83
Municipio PI-049,PI,Piauí,Nordeste,56525,920.43,822014.79,14542.5
Municipio RN-113,RN,Rio Grande do Norte,Nordeste,34719,1225.64,521383.05,15017.23
Municipio PE-123,PE,Pernambuco,Nordeste,29176,1219.11,517188.8,17726.51
Municipio MG-054,MG,Minas Gerais,Sudeste,17555,1812.54,584509.61,33295.9
Municipio RR-012,RR,Roraima,Norte,6312,1018.45,79189.24,12545.82
Municipio PB-047,PB,Paraíba,Nordeste,2580,1084.45,39378.91,15263.14
Municipio GO-017,GO,Goiás,Centro-Oeste,8248,1440.0,183353.72,22230.08
Municipio BA-297,BA,Bahia,Nordeste,793,902.8,9444.39,11909.7
Municipio PI-010,PI,Piauí,Nordeste,1610,1124.34,21694.02,13474.55
Municipio BA-046,BA,Bahia,Nordeste,2888,701.0,31745.16,10992.09
Municipio SC-073,SC,Santa Catarina,Sul,37374,1092.95,590439.89,15798.15
Municipio RJ-063,RJ,Rio de Janeiro,Sudeste,56263,1720.44,1475633.81,26227.43
Municipio SC-214,SC,Santa Catarina,Sul,7580,1459.42,179173.01,23637.6
Municipio GO-191,GO,Goiás,Centro-Oeste,24165,1238.32,427062.15,17672.76
Municipio MA-121,MA,Maranhão,Nordeste,77359,1110.58,1066928.21,13791.91
Municipio SC-237,SC,Santa Catarina,Sul,1742,2508.72,58025.11,33309.48
Municipio PR-251,PR,Paraná,Sul,2025,2041.57,69377.22,34260.36
Municipio SP-391,SP,São Paulo,Sudeste,154250,1786.31,5163363.46,33473.99
Municipio RS-021,RS,Rio Grande do Sul,Sul,1794,1637.36,53868.73,30027.16
Municipio MA-212,MA,Maranhão,Nordeste,4621,761.28,56658.3,12261.05
Municipio SC-170,SC,Santa Catarina,Sul,32167,2307.17,962768.4,29930.31
Municipio SP-574,SP,São Paulo,Sudeste,13630,1077.8,227526.11,16693.04
Municipio MG-246,MG,Minas Gerais,Sudeste,37707,1556.32,1035525.14,27462.41
Municipio PB-181,PB,Paraíba,Nordeste,35554,633.84,289647.63,8146.7
Municipio SC-145,SC,Santa Catarina,Sul,6651,2524.7,243580.44,36623.13
Municipio MG-296,MG,Minas Gerais,Sudeste,2382,2113.81,80641.99,33854.74
Municipio RJ-032,RJ,Rio de Janeiro,Sudeste,7909,1220.08,124729.33,15770.56
Municipio SE-004,SE,Sergipe,Nordeste,5776,1171.85,113648.79,19676.04
Municipio RN-166,RN,Rio Grande do Norte,Nordeste,4673,909.08,76771.36,16428.71
Municipio MT-031,MT,Mato Grosso,Centro-Oeste,105880,1363.42,2128522.77,20103.16
Municipio CE-154,CE,Ceará,Nordeste,17732,1207.29,290845.8,16402.31
Municipio SP-015,SP,São Paulo,Sudeste,16208,1674.56,422875.15,26090.52
Municipio AL-044,AL,Alagoas,Nordeste,9531,1280.91,229340.74,24062.61
Municipio PR-184,PR,Paraná,Sul,6868,1972.66,242513.52,35310.65
Municipio MG-376,MG,Minas Gerais,Sudeste,1225,1040.62,15889.08,12970.68
Municipio ES-035,ES,Espírito Santo,Sudeste,780,1978.32,17903.46,22953.15
Municipio SP-031,SP,São Paulo,Sudeste,4586,1461.01,121811.57,26561.62
Municipio CE-023,CE,Ceará,Nordeste,5514,927.4,57229.91,10379.02
Municipio MG-642,MG,Minas Gerais,Sudeste,9599,1091.33,166653.99,17361.6
Municipio MA-094,MA,Maranhão,Nordeste,8163,1028.73,133696.84,16378.4
Municipio PA-028,PA,Pará,Norte,13367,1198.57,180533.7,13505.93
Municipio SP-088,SP,São Paulo,Sudeste,7947,1034.94,114323.78,14385.78
Municipio PB-185,PB,Paraíba,Nordeste,56166,1174.47,1219207.66,21707.22
Municipio PI-062,PI,Piauí,Nordeste,2392,1289.35,42443.93,17744.12
Municipio AL-076,AL,Alagoas,Nordeste,32444,984.65,485292.17,14957.84
Municipio SE-047,SE,Sergipe,Nordeste,10851,1202.76,148925.61,13724.6
Municipio PR-160,PR,Paraná,Sul,24582,1991.49,902059.87,36695.95
Municipio SC-081,SC,Santa Catarina,Sul,8491,1938.38,282756.46,33300.73
Municipio MT-119,MT,Mato Grosso,Centro-Oeste,17477,1565.65,373086.46,21347.28
Municipio MA-139,MA,Maranhão,Nordeste,19031,1284.35,461175.12,24232.84
Municipio RN-075,RN,Rio Grande do Norte,Nordeste,37987,1025.4,735238.37,19355.0
Municipio TO-037,TO,Tocantins,Norte,21430,1002.41,257273.44,12005.29
Municipio PB-011,PB,Paraíba,Nordeste,11545,986.29,140608.36,12179.16
Municipio CE-058,CE,Ceará,Nordeste,14588,1285.49,311566.03,21357.69
Municipio RS-402,RS,Rio Grande do Sul,Sul,2236,1362.44,50842.63,22738.21
Municipio SP-508,SP,São Paulo,Sudeste,21885,1438.54,535693.87,24477.67
Municipio MS-033,MS,Mato Grosso do Sul,Centro-Oeste,16078,1784.82,499685.89,31078.86
Municipio PB-043,PB,Paraíba,Nordeste,58946,1142.86,971411.63,16479.69
Municipio SP-221,SP,São Paulo,Sudeste,15212,1257.39,287825.54,18920.95
Municipio MA-083,MA,Maranhão,Nordeste,4097,1042.01,65384.19,15959.04
Municipio PB-208,PB,Paraíba,Nordeste,15108,1240.43,307214.68,20334.57
Municipio SP-519,SP,São Paulo,Sudeste,10221,1232.56,156502.19,15311.83
Municipio PB-210,PB,Paraíba,Nordeste,35572,1031.08,676579.52,19020.0
Municipio PI-188,PI,Piauí,Nordeste,81470,1096.21,1369438.31,16809.11
Municipio PE-023,PE,Pernambuco,Nordeste,11113,788.68,113010.38,10169.21
Municipio BA-173,BA,Bahia,Nordeste,3736,1306.83,66885.55,17902.98
Municipio RS-004,RS,Rio Grande do Sul,Sul,8913,2173.81,318571.44,35742.34
Municipio BA-151,BA,Bahia,Nordeste,81113,1232.7,1314713.51,16208.42
Municipio BA-286,BA,Bahia,Nordeste,11253,558.42,110165.56,9789.88
Municipio GO-132,GO,Goiás,Centro-Oeste,7114,1544.22,134247.8,18870.93
Municipio AL-001,AL,Alagoas,Nordeste,2584,1099.37,42984.09,16634.71
Municipio PB-129,PB,Paraíba,Nordeste,7956,834.49,85417.87,10736.28
Municipio CE-101,CE,Ceará,Nordeste,28164,841.31,327924.21,11643.38
Municipio CE-042,CE,Ceará,Nordeste,85388,1132.14,1664756.93,19496.38
Municipio RS-112,RS,Rio Grande do Sul,Sul,1496,1099.82,29885.76,19977.11
Municipio PR-374,PR,Paraná,Sul,1582,2001.5,41987.97,26541.07
Municipio RS-255,RS,Rio Grande do Sul,Sul,30605,2230.16,1278119.8,41761.8
Municipio PR-200,PR,Paraná,Sul,12021,1371.08,255209.7,21230.32
Municipio GO-204,GO,Goiás,Centro-Oeste,36242,2206.61,952129.63,26271.44
Municipio RS-388,RS,Rio Grande do Sul,Sul,1317,2451.03,60980.39,46302.5
Municipio BA-299,BA,Bahia,Nordeste,16137,974.73,220635.15,13672.63
Municipio RJ-025,RJ,Rio de Janeiro,Sudeste,10484,1638.9,227238.99,21674.84
Municipio BA-125,BA,Bahia,Nordeste,6035,673.37,64639.38,10710.75
Municipio PB-017,PB,Paraíba,Nordeste,12049,1052.02,175469.67,14563.01
Municipio RS-267,RS,Rio Grande do Sul,Sul,3833,1020.94,57159.46,14912.46
Municipio MG-580,MG,Minas Gerais,Sudeste,11347,1332.34,243140.11,21427.7
Municipio SC-251,SC,Santa Catarina,Sul,1835,2427.42,54508.05,29704.66
Municipio RS-290,RS,Rio Grande do Sul,Sul,20519,2297.36,574936.78,28019.73
Municipio BA-017,BA,Bahia,Nordeste,7188,750.78,94864.79,13197.66
Municipio PI-070,PI,Piauí,Nordeste,1671,627.18,12939.44,7743.53
Municipio MA-098,MA,Maranhão,Nordeste,6919,749.15,71471.2,10329.7
Municipio SP-161,SP,São Paulo,Sudeste,3593,1802.86,93138.98,25922.34
Municipio MG-137,MG,Minas Gerais,Sudeste,5226,2267.95,192097.66,36758.07
Municipio RJ-023,RJ,Rio de Janeiro,Sudeste,35720,2083.82,1144425.82,32038.8
Municipio MA-008,MA,Maranhão,Nordeste,24432,834.85,343212.39,14047.66
Municipio RS-385,RS,Rio Grande do Sul,Sul,3117,2405.64,114417.82,36707.67
Municipio SC-130,SC,Santa Catarina,Sul,23185,1460.82,404930.25,17465.18
Municipio MG-568,MG,Minas Gerais,Sudeste,8395,2251.63,240221.12,28614.78
Municipio RS-475,RS,Rio Grande do Sul,Sul,1364,1502.89,37270.25,27324.23
Municipio PB-102,PB,Paraíba,Nordeste,8879,967.64,144994.21,16330.02
Municipio GO-162,GO,Goiás,Centro-Oeste,3851,2182.09,122481.59,31805.14
Municipio MT-068,MT,Mato Grosso,Centro-Oeste,40674,2178.14,1289604.43,31705.87
Municipio BA-312,BA,Bahia,Nordeste,13072,1287.45,195061.43,14922.08
Municipio MG-694,MG,Minas Gerais,Sudeste,83977,1793.24,2832834.16,33733.45
Municipio PR-133,PR,Paraná,Sul,6087,1256.82,100923.89,16580.23
Municipio AM-019,AM,Amazonas,Norte,7904,982.94,113137.69,14313.98
Municipio GO-043,GO,Goiás,Centro-Oeste,6531,1064.14,92774.88,14205.31
Municipio RS-132,RS,Rio Grande do Sul,Sul,45057,2541.51,1452727.38,32241.99
Municipio TO-072,TO,Tocantins,Norte,130807,591.38,1381425.07,10560.79
Municipio RN-125,RN,Rio Grande do Norte,Nordeste,5633,1159.43,73043.76,12967.12
Municipio SP-024,SP,São Paulo,Sudeste,25184,2055.01,714460.38,28369.61
Municipio AL-102,AL,Alagoas,Nordeste,5733,1289.76,86285.26,15050.63
Municipio SP-589,SP,São Paulo,Sudeste,11272,1371.31,294944.83,26166.15
Municipio RR-014,RR,Roraima,Norte,1684,1137.75,24556.61,14582.31
Municipio PR-051,PR,Paraná,Sul,4328,1864.41,146666.11,33887.73
Municipio BA-305,BA,Bahia,Nordeste,5248,720.61,58372.72,11122.85
Municipio MA-187,MA,Maranhão,Nordeste,8681,962.73,151338.89,17433.35
Municipio PI-210,PI,Piauí,Nordeste,13098,638.56,100126.08,7644.38
Municipio MG-392,MG,Minas Gerais,Sudeste,38523,1742.5,728102.39,18900.46
Municipio GO-058,GO,Goiás,Centro-Oeste,15779,1611.08,476173.6,30177.68
Municipio SE-037,SE,Sergipe,Nordeste,27639,549.39,183846.18,6651.69
Municipio MT-066,MT,Mato Grosso,Centro-Oeste,22882,1238.65,379997.93,16606.85
Municipio AL-089,AL,Alagoas,Nordeste,41485,814.0,586801.5,14144.91
Municipio PE-043,PE,Pernambuco,Nordeste,46126,746.24,573007.33,12422.65
Municipio MG-540,MG,Minas Gerais,Sudeste,23095,1935.79,591864.77,25627.4
Municipio SP-330,SP,São Paulo,Sudeste,43901,2440.72,1279950.0,29155.37
Municipio ES-051,ES,Espírito Santo,Sudeste,8305,1052.86,113178.37,13627.74
Municipio MG-448,MG,Minas Gerais,Sudeste,17067,1306.09,317257.89,18588.97
Municipio MG-117,MG,Minas Gerais,Sudeste,5556,1849.83,136737.62,24610.8
Municipio MG-470,MG,Minas Gerais,Sudeste,2577,1182.06,54476.72,21139.59
Municipio MG-254,MG,Minas Gerais,Sudeste,45029,2087.04,1180841.99,26224.03
Municipio AL-004,AL,Alagoas,Nordeste,64819,860.81,843108.16,13007.11
Municipio MG-436,MG,Minas Gerais,Sudeste,6389,1389.82,170391.56,26669.52
